Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1499.999988856  250.209599053 2378.893492602]
 [1499.999983282  250.295257711 2357.818158096]
 [1499.999977706  250.36827248  2336.745742519]
 [1499.999972126  250.428757707 2315.676311943]
 [1499.999966543  250.476854041 2294.609926071]
 [1499.999960955  250.512733898 2273.546636251]
 [1499.999955364  250.536608497 2252.486482876]
 [1499.999949769  250.548737009 2231.429491968]
 [1499.99994417   250.549438558 2210.375670624]
 [1499.999938567  250.539108067 2189.325000931]
 [1499.999932961  250.518237118 2168.277431786]
 [1499.999927351  250.487441022 2147.232868046]
 [1499.999921739  250.447492377 2126.191156581]
 [1499.999916124  250.399358027 2105.152069879]
 [1499.999910507  250.344226884 2084.115291125]
 [1499.999904889  250.283496314 2063.080412028]
 [1499.99989927   250.218672373 2042.046960956]
 [1499.99989365   250.151298977 2021.014424304]
 [1500.           250.          2000.         ]]","[[0.3999317454131538, 0.345923050621877, 0.34528726013563465], 0.3637140187235552]"
2000,"[[1500.           250.          2400.         ]
 [1499.999977824  250.41927069  2378.83966144 ]
 [1499.999966728  250.590621481 2357.741644995]
 [1499.999955621  250.736680533 2336.649464554]
 [1499.999944501  250.857675598 2315.563251843]
 [1499.999933367  250.953887247 2294.483125949]
 [1499.999922218  251.025659823 2273.409189329]
 [1499.999911052  251.073415529 2252.341522612]
 [1499.99989987   251.097672743 2231.28017775 ]
 [1499.999888673  251.099070035 2210.225168909]
 [1499.999877461  251.078397854 2189.176460281]
 [1499.999866235  251.036640241 2168.133949726]
 [1499.999854996  250.975028924 2147.097447065]
 [1499.999843746  250.895110341 2126.0666462  ]
 [1499.999832487  250.79881939  2105.04109236 ]
 [1499.999821219  250.688534818 2084.020152288]
 [1499.999809945  250.56705174  2063.003009956]
 [1499.999798667  250.437382117 2041.98872274 ]
 [1499.999787387  250.3026139   2020.97626385 ]
 [1500.           250.          2000.         ]]","[[0.4001550574955325, 0.3459149777027172, 0.34527957153128447], 0.363783202243178]"
3000,"[[1500.           250.          2400.         ]
 [1499.999966902  250.629014872 2378.785875055]
 [1499.999950336  250.88609125  2357.665197718]
 [1499.999933745  251.105224077 2336.553271602]
 [1499.999917126  251.286753569 2315.45029367 ]
 [1499.999900473  251.43109949  2294.356442067]
 [1499.999883786  251.538777622 2273.271870123]
 [1499.999867063  251.61042092  2252.196698542]
 [1499.999850304  251.646807006 2231.131005115]
 [1499.99983351   251.648894218 2210.074811047]
 [1499.999816682  251.617869137 2189.028062654]
 [1499.999799823  251.555209143 2167.990606825]
 [1499.999782935  251.462763488 2146.962158456]
 [1499.999766023  251.342853687 2125.942258646]
 [1499.999749088  251.198383905 2104.930225609]
 [1499.999732136  251.032923647 2083.925110034]
 [1499.999715169  250.850666149 2062.925688701]
 [1499.999698193  250.656129134 2041.930548646]
 [1499.99968121   250.453944707 2020.938150305]
 [1500.           250.          2000.         ]]","[[0.4003784919910957, 0.3459069140225955, 0.34527189167388156], 0.36385243256252425]"
4000,"[[1500.           250.          2400.         ]
 [1499.999956093  250.838831559 2378.732133569]
 [1499.999934107  251.181666957 2357.588816445]
 [1499.999912079  251.473903032 2336.457163896]
 [1499.999889999  251.715991513 2315.337437707]
 [1499.999867862  251.908490639 2294.229874752]
 [1499.999845662  252.052087141 2273.134678994]
 [1499.999823398  252.147624492 2252.052011051]
 [1499.999801071  252.1961396   2230.981974462]
 [1499.999778681  252.198910893 2209.924597439]
 [1499.999756231  252.157521693 2188.879808444]
 [1499.999733725  252.073943598 2167.847403459]
 [1499.999711169  251.950644492 2146.827002566]
 [1499.999688568  251.79072221  2125.817994229]
 [1499.999665928  251.598051388 2104.819469899]
 [1499.999643256  251.377393213 2083.83016459 ]
 [1499.99962056   251.134339415 2062.848448447]
 [1499.999597846  250.874913329 2041.872438809]
 [1499.999575121  250.605291334 2020.900083758]
 [1500.           250.          2000.         ]]","[[0.4006020486961507, 0.3458988596059034, 0.3452642205865406], 0.3639217096295315]"
5000,"[[1500.           250.          2400.         ]
 [1499.999945394  251.048720712 2378.678437102]
 [1499.999918042  251.477348544 2357.512501355]
 [1499.999890622  251.842717314 2336.361141673]
 [1499.999863122  252.145389326 2315.224684239]
 [1499.999835532  252.386060565 2294.103424331]
 [1499.999807844  252.565588225 2272.997616304]
 [1499.999780057  252.685026069 2251.907460525]
 [1499.99975217   252.745670328 2230.833086191]
 [1499.999724185  252.749119846 2209.774528489]
 [1499.999696106  252.697355296 2188.731698046]
 [1499.999667941  252.59284338  2167.704340005]
 [1499.999639696  252.438671716 2146.691979745]
 [1499.999611381  252.238715705 2125.693853263]
 [1499.999583006  251.997821657 2104.708825501]
 [1499.999554582  251.721943361 2083.735316185]
 [1499.999526118  251.418071409 2062.771289376]
 [1499.999497627  251.093734603 2041.814393365]
 [1499.999469119  250.756653718 2020.862064296]
 [1500.           250.          2000.         ]]","[[0.40082572740614547, 0.3458908144770477, 0.34525655829239177], 0.3639910333918617]"
6000,"[[1500.           250.          2400.         ]
 [1499.999934807  251.25868229  2378.624785777]
 [1499.999902139  251.773135948 2357.436252628]
 [1499.999869375  252.21166684  2336.265205167]
 [1499.999836495  252.574946901 2315.11203355 ]
 [1499.999803484  252.863809137 2293.977091132]
 [1499.999770334  253.079280721 2272.860682414]
 [1499.99973704   253.222625472 2251.763047351]
 [1499.999703602  253.295398991 2230.684340703]
 [1499.999670023  253.299520861 2209.624604599]
 [1499.99963631   253.237369723 2188.583731854]
 [1499.999602471  253.11190826  2167.561416838]
 [1499.999568518  252.92684494  2146.55709034 ]
 [1499.999534464  252.686833966 2125.56983606 ]
 [1499.999500324  252.397694527 2104.598292688]
 [1499.999466112  252.066573932 2083.640565046]
 [1499.999431844  251.701862004 2062.69421167 ]
 [1499.999397536  251.31259286  2041.75641245 ]
 [1499.999363204  250.908031796 2020.824092007]
 [1500.           250.          2000.         ]]","[[0.40104952791566706, 0.3458827786604551, 0.3452489048145834], 0.3640604037969019]"
7000,"[[1500.           250.          2400.         ]
 [1499.999924331  251.468716254 2378.571179714]
 [1499.9998864    252.069029108 2357.360070444]
 [1499.999848337  252.580751527 2336.169354612]
 [1499.999810117  253.004664131 2314.999485926]
 [1499.999771718  253.341736224 2293.850875483]
 [1499.99973313   253.593164472 2272.723877686]
 [1499.999694347  253.760422523 2251.618771916]
 [1499.999655367  253.845325389 2230.535738398]
 [1499.999616195  253.850113723 2209.474826173]
 [1499.99957684   253.777564746 2188.435910263]
 [1499.999537315  253.63113801  2167.418634334]
 [1499.999497634  253.415163941 2146.422334699]
 [1499.999457816  253.135076784 2125.445942933]
 [1499.99941788   252.797669813 2104.487871731]
 [1499.999377846  252.411284768 2083.545911402]
 [1499.999337737  251.985711069 2062.617215513]
 [1499.999297572  251.531488002 2041.6984962  ]
 [1499.999257377  251.059425503 2020.786166979]
 [1500.           250.          2000.         ]]","[[0.40127345001844233, 0.3458747521805669, 0.3452412601762768], 0.36412982079176204]"
8000,"[[1500.           250.          2400.         ]
 [1499.999913967  251.678822563 2378.517619034]
 [1499.999870824  252.365027963 2357.283954983]
 [1499.999827509  252.949971291 2336.073590245]
 [1499.999783988  253.434540908 2314.887041652]
 [1499.999740235  253.819841694 2293.724777711]
 [1499.999696234  254.107239322 2272.587202484]
 [1499.999651977  254.298417041 2251.474634606]
 [1499.999607464  254.395449321 2230.387279677]
 [1499.999562701  254.400898215 2209.325193614]
 [1499.999517698  254.317940139 2188.288233669]
 [1499.999472473  254.150532401 2167.275992869]
 [1499.999427044  253.903628496 2146.28771317 ]
 [1499.999381436  253.583443953 2125.322174196]
 [1499.999335675  253.197747331 2104.377562904]
 [1499.999289785  252.756075712 2083.451355482]
 [1499.999243797  252.269618478 2062.540301086]
 [1499.999197737  251.750419932 2041.640644751]
 [1499.999151636  251.210834776 2020.748289299]
 [1500.           250.          2000.         ]]","[[0.40149749350733643, 0.34586673506184235, 0.3452336244006525], 0.3641992843232771]"
9000,"[[1500.           250.          2400.         ]
 [1499.999903714  251.889001177 2378.464103859]
 [1499.999855411  252.661132452 2357.207906427]
 [1499.999806891  253.319326047 2335.977912301]
 [1499.999758109  253.864577124 2314.774701014]
 [1499.999709034  254.298125415 2293.598798146]
 [1499.999659645  254.621505113 2272.450657171]
 [1499.999609932  254.836608845 2251.33063581 ]
 [1499.999559895  254.945770586 2230.238964941]
 [1499.999509541  254.951874119 2209.175707327]
 [1499.999458884  254.858495674 2188.140702466]
 [1499.999407945  254.670091203 2167.133492821]
 [1499.999356749  254.392238383 2146.153226103]
 [1499.999305326  254.031935265 2125.198530161]
 [1499.999253708  253.597926893 2104.267366477]
 [1499.999201929  253.100946606 2083.356897512]
 [1499.999150025  252.5535841   2062.463468573]
 [1499.999098029  251.96938855  2041.582858238]
 [1499.999045982  251.362259553 2020.710459057]
 [1500.           250.          2000.         ]]","[[0.4017216581743521, 0.3458587273287578, 0.3452259975109048], 0.3642687943380049]"
10000,"[[1500.           250.          2400.         ]
 [1499.999893573  252.099252054 2378.410634311]
 [1499.999840162  252.957342511 2357.131924954]
 [1499.999786482  253.688815711 2335.882321016]
 [1499.99973248   254.294772671 2314.662464297]
 [1499.999678115  254.776587252 2293.472937116]
 [1499.999623363  255.135961688 2272.314242108]
 [1499.999568211  255.374997754 2251.186775914]
 [1499.999512659  255.496288981 2230.090794592]
 [1499.999456715  255.503041216 2209.026367714]
 [1499.999400397  255.399231123 2187.99331705 ]
 [1499.999343731  255.189814186 2166.991134566]
 [1499.999286748  254.880993376 2146.018873846]
 [1499.999229485  254.480550511 2125.075011141]
 [1499.999171981  253.998208316 2104.157282725]
 [1499.999114278  253.445897289 2083.262537723]
 [1499.99905642   252.837607807 2062.386718156]
 [1499.99899845   252.18839376  2041.525136798]
 [1499.998940416  251.513699768 2020.672676339]
 [1500.           250.          2000.         ]]","[[0.4019459438106357, 0.3458507290058067, 0.34521837953024553], 0.3643383507822293]"
11000,"[[1500.           250.          2400.         ]
 [1499.999883543  252.309575154 2378.357210511]
 [1499.999825076  253.253658078 2357.056010746]
 [1499.999766283  254.058440197 2335.786816625]
 [1499.9997071    254.725127439 2314.550331787]
 [1499.999647479  255.255227072 2293.347194951]
 [1499.999587389  255.650608887 2272.177957661]
 [1499.999526815  255.913583587 2251.043055307]
 [1499.999465756  256.047004304 2229.942769031]
 [1499.999404223  256.054399288 2208.87717518 ]
 [1499.999342238  255.940146256 2187.846077818]
 [1499.999279832  255.709701118 2166.84891848 ]
 [1499.999217042  255.369893253 2145.884656748]
 [1499.999153913  254.929289481 2124.951617451]
 [1499.999090492  254.398591411 2104.047311918]
 [1499.999026831  253.790927603 2083.168276342]
 [1499.998962982  253.121689468 2062.310050018]
 [1499.998898998  252.407435463 2041.467480566]
 [1499.998834937  251.665155359 2020.634941234]
 [1500.           250.          2000.         ]]","[[0.4021703502064672, 0.3458427401174973, 0.3452107704819], 0.3644079536019549]"
12000,"[[1500.           250.          2400.         ]
 [1499.999873625  252.519970435 2378.303832582]
 [1499.999810153  253.55007909  2356.980163983]
 [1499.999746294  254.428199419 2335.691399366]
 [1499.999681971  255.155641318 2314.438303771]
 [1499.999617125  255.73404474  2293.221571979]
 [1499.999551722  256.165446551 2272.041804192]
 [1499.999485742  256.452366158 2250.899474377]
 [1499.999419186  256.59791635  2229.79488866 ]
 [1499.999352066  256.605948113 2208.728130131]
 [1499.999284407  256.481240843 2187.698985164]
 [1499.999216247  256.229751766 2166.706844941]
 [1499.999147631  255.858937787 2145.750575157]
 [1499.99907861   255.378151967 2124.828349403]
 [1499.999009243  254.799075992 2103.937454331]
 [1499.99893959   254.136037389 2083.074113597]
 [1499.998869712  253.405828953 2062.233464341]
 [1499.998799675  252.626513561 2041.409889678]
 [1499.998729544  251.816626261 2020.59725383 ]
 [1500.           250.          2000.         ]]","[[0.4023948771512688, 0.34583476068835683, 0.3452031703891108], 0.36447760274291213]"
13000,"[[1500.           250.          2400.         ]
 [1499.999863818  252.730437856 2378.250500645]
 [1499.999795394  253.846605485 2356.904384847]
 [1499.999726515  254.798093292 2335.596069474]
 [1499.999657091  255.586314198 2314.326380535]
 [1499.999587054  256.21304012  2293.09606853 ]
 [1499.999516362  256.68047452  2271.905782065]
 [1499.999444995  256.991345285 2250.756033513]
 [1499.99937295   257.149024915 2229.647153882]
 [1499.999300243  257.15768747  2208.57923297 ]
 [1499.999226904  257.022514653 2187.552039486]
 [1499.999152977  256.749965899 2166.564914326]
 [1499.999078514  256.348126752 2145.616629424]
 [1499.999003577  255.827137758 2124.705207312]
 [1499.998928233  255.199661872 2103.827710235]
 [1499.998852553  254.481226486 2082.980049718]
 [1499.99877661   253.690026134 2062.156961309]
 [1499.998700479  252.845627955 2041.35236427 ]
 [1499.998624239  251.96811241  2020.559614213]
 [1500.           250.          2000.         ]]","[[0.40261952443359855, 0.34582679074292627, 0.3451955792751346], 0.36454729815055315]"
14000,"[[1500.           250.          2400.         ]
 [1499.999854123  252.940977374 2378.197214822]
 [1499.999780798  254.143237197 2356.828673519]
 [1499.999706946  255.168121727 2335.500827185]
 [1499.999632461  256.017145968 2314.214562366]
 [1499.999557265  256.692213077 2292.970684935]
 [1499.99948131   257.195692632 2271.769891646]
 [1499.999404571  257.530520783 2250.612733103]
 [1499.999327047  257.700329792 2229.499565099]
 [1499.999248754  257.709617138 2208.430484103]
 [1499.999169729  257.563967454 2187.40524118 ]
 [1499.999090021  257.270343283 2166.423127013]
 [1499.999009692  256.837459923 2145.482819897]
 [1499.998928812  256.276246643 2124.58219149 ]
 [1499.998847461  255.600348862 2103.718079903]
 [1499.998765721  254.826494734 2082.886084932]
 [1499.998683675  253.974280878 2062.080541104]
 [1499.998601411  253.064778547 2041.294904479]
 [1499.998519021  252.119613743 2020.522022473]
 [1500.           250.          2000.         ]]","[[0.4028442918411561, 0.34581883030576516, 0.3451879971632451], 0.3646170397700555]"
15000,"[[1500.           250.          2400.         ]
 [1499.99984454   253.151588949 2378.143975236]
 [1499.999766366  254.439974162 2356.753030179]
 [1499.999687587  255.538284638 2335.405672738]
 [1499.999608081  256.448136516 2314.102849551]
 [1499.99952776   257.171563474 2292.845421522]
 [1499.999446566  257.711100727 2271.634133298]
 [1499.999364473  258.069892466 2250.469573537]
 [1499.999281477  258.251830776 2229.352122715]
 [1499.9991976    258.261736895 2208.281883936]
 [1499.999112882  258.105599014 2187.258590642]
 [1499.999027379  257.790883683 2166.28148338 ]
 [1499.998941164  257.326937071 2145.349146926]
 [1499.998854318  256.725478411 2124.459302252]
 [1499.998766929  256.001136775 2103.608563609]
 [1499.998679093  255.171841973 2082.79221947 ]
 [1499.998590908  254.258593055 2062.00420391 ]
 [1499.998502471  253.283965236 2041.23751044 ]
 [1499.998413891  252.271130195 2020.484478697]
 [1500.           250.          2000.         ]]","[[0.4030691791607782, 0.34581087940144795, 0.3451804240767294], 0.3646868275463185]"
16000,"[[1500.           250.          2400.         ]
 [1499.999835069  253.362272536 2378.090782008]
 [1499.999752097  254.736816318 2356.67745501 ]
 [1499.999668438  255.908581937 2335.310606368]
 [1499.999583952  256.879285729 2313.991242377]
 [1499.999498537  257.651091172 2292.720278623]
 [1499.99941213   258.22669864  2271.498507387]
 [1499.999324699  258.609460148 2250.326555204]
 [1499.999236241  258.803527659 2229.204827131]
 [1499.99914678   258.814046515 2208.133432873]
 [1499.999056363  258.647409099 2187.11208827 ]
 [1499.998965053  258.311586864 2166.139983803]
 [1499.998872932  257.816557969 2145.215610859]
 [1499.998780092  257.174832849 2124.336539912]
 [1499.998686636  256.40202542  2103.499161625]
 [1499.998592671  255.51726804  2082.698453559]
 [1499.998498308  254.542962535 2061.927949908]
 [1499.99840366   253.503187925 2041.180182288]
 [1499.998308847  252.422661703 2020.446982973]
 [1500.           250.          2000.         ]]","[[0.4032941861784399, 0.3458029380545651, 0.34517286003889114], 0.3647566614239654]"
17000,"[[1500.           250.          2400.         ]
 [1499.999825709  253.573028095 2378.037635261]
 [1499.999737993  255.033763598 2356.601948192]
 [1499.9996495    256.279013535 2335.215628313]
 [1499.999560072  257.310593495 2313.879741131]
 [1499.999469597  258.130796035 2292.595256569]
 [1499.999378001  258.742486209 2271.363014277]
 [1499.99928525   259.149223641 2250.183678494]
 [1499.999191339  259.355420232 2229.057678752]
 [1499.999096296  259.366545776 2207.98513132 ]
 [1499.999000172  259.189397476 2186.96573446 ]
 [1499.998903041  258.832452591 2165.998628661]
 [1499.998804994  258.306322389 2145.082212049]
 [1499.998706136  257.624309746 2124.213904783]
 [1499.998606582  256.80301461  2103.389874224]
 [1499.998506454  255.862772776 2082.604787428]
 [1499.998405876  254.827389186 2061.851779282]
 [1499.998304976  253.722446514 2041.122920161]
 [1499.99820389   252.574208201 2020.409535389]
 [1500.           250.          2000.         ]]","[[0.4035193126792534, 0.3457950062897233, 0.3451653050730474], 0.3648265413473413]"
18000,"[[1500.           250.          2400.         ]
 [1499.999816461  253.783855581 2377.984535118]
 [1499.999724051  255.330815937 2356.526509908]
 [1499.999630771  256.649579345 2335.120738811]
 [1499.999536443  257.742059701 2313.768346102]
 [1499.99944094   258.610677923 2292.47035569 ]
 [1499.999344181  259.25846327  2271.227654334]
 [1499.999246125  259.689182758 2250.040943796]
 [1499.99914677   259.907508287 2228.910677982]
 [1499.999046145  259.91923445  2207.836979685]
 [1499.998944309  259.731563909 2186.819529611]
 [1499.998841344  259.353480626 2165.857418333]
 [1499.998737351  258.796230101 2144.948950842]
 [1499.99863245   258.073908888 2124.09139718 ]
 [1499.998526768  257.204104153 2103.280701679]
 [1499.998420442  256.208356017 2082.511221306]
 [1499.998313611  255.111872876 2061.775692216]
 [1499.99820642   253.941740904 2041.065724194]
 [1499.998099021  252.725769627 2020.372136032]
 [1500.           250.          2000.         ]]","[[0.4037445584474747, 0.345787084131545, 0.3451577592025322], 0.3648964672605173]"
