Iteration,Trajectory,Legibility
9000,"[[1500.           250.          2400.         ]
 [1444.877951706  286.979442138 2249.724793677]
 [1424.757186669  303.11996035  2169.255099521]
 [1409.712969163  317.060845591 2097.647477235]
 [1398.810308786  328.671048097 2033.872240545]
 [1391.247200591  337.935353697 1976.95206386 ]
 [1386.352756921  344.895548565 1925.966710058]
 [1383.58242189   349.596712149 1880.054522115]
 [1382.512104818  352.03833921  1838.411580817]
 [1382.832875431  352.129073382 1800.289431505]
 [1384.347600479  349.643423788 1764.99222641 ]
 [1386.970683541  344.178939928 1731.874061461]
 [1390.731918983  335.11306551  1700.337248101]
 [1395.785264768  321.560731156 1669.832300917]
 [1402.422607458  302.338005159 1639.860639444]
 [1411.08975963   275.947901637 1609.981682529]
 [1422.391123457  240.636675814 1579.828159572]
 [1437.023619208  194.691723707 1549.141359382]
 [1455.323829539  137.818720011 1517.875048476]
 [1400.           250.          1600.         ]]","[[0.3400836334511224], 0.3400836334511224]"
10000,"[[1500.           250.          2400.         ]
 [1441.484090398  289.241922091 2241.254372818]
 [1420.691414165  306.193826025 2158.190062791]
 [1405.412700791  320.663463071 2084.820083081]
 [1394.587837687  332.543952618 2019.961585388]
 [1387.314844638  341.867333041 1962.498537055]
 [1382.845894053  348.733005604 1911.387185212]
 [1380.579702828  353.243655709 1865.657274161]
 [1380.052789297  355.447951417 1824.410269549]
 [1380.931722012  355.288076812 1786.815814945]
 [1383.008064867  352.549624243 1752.107541444]
 [1386.197410442  346.811501282 1719.579235603]
 [1390.543725957  337.394420166 1688.582300019]
 [1396.230075007  323.308751272 1658.525473711]
 [1403.596076271  303.207607381 1628.878031237]
 [1413.159355868  275.363808133 1599.178478704]
 [1425.625772973  237.72726119  1569.05326057 ]
 [1441.819361969  188.262299278 1538.258987255]
 [1462.162239089  126.532734646 1506.80202038 ]
 [1400.           250.          1600.         ]]","[[0.34045082286585726], 0.34045082286585726]"
11000,"[[1500.           250.          2400.         ]
 [1438.292388915  291.368457701 2233.264958778]
 [1416.915170681  309.052376036 2147.829132921]
 [1401.471930852  323.963218326 2072.89537859 ]
 [1390.776112483  336.023621915 2007.122280007]
 [1383.82634928   345.318763947 1949.251545173]
 [1379.799726825  352.011162094 1898.114109225]
 [1378.040698982  356.265902362 1852.630828034]
 [1378.048927464  358.185010658 1811.80944873 ]
 [1379.468701543  357.748081637 1774.739468152]
 [1382.081966428  354.755630705 1740.586316393]
 [1385.806562151  348.771818921 1708.586123986]
 [1390.7010958    339.064303431 1678.042218228]
 [1396.977780266  324.54158185  1648.324517237]
 [1405.023947678  303.694166825 1618.873280292]
 [1415.429626298  274.560864195 1589.209603549]
 [1429.004404284  234.785395224 1558.957920541]
 [1446.704471394  181.993109888 1527.895900917]
 [1469.043070846  115.592174012 1496.090507483]
 [1400.           250.          1600.         ]]","[[0.3408015703516924], 0.3408015703516924]"
12000,"[[1500.           250.          2400.         ]
 [1435.273142434  293.389461574 2225.713191045]
 [1413.384765543  311.741819341 2138.108035061]
 [1397.834300619  327.022747912 2061.789392119]
 [1387.307861485  339.189416536 1995.252366267]
 [1380.705647649  348.385326737 1937.093357698]
 [1377.131753259  354.840637506 1886.016668698]
 [1375.878939782  358.786513005 1840.834387092]
 [1376.41252947   360.381410075 1800.461755631]
 [1378.356641338  359.645234722 1763.910088278]
 [1381.485108331  356.396557256 1730.279028077]
 [1385.718857437  350.188343641 1698.749681954]
 [1391.131351763  340.238979366 1668.580003607]
 [1397.963703516  325.358400901 1639.103807211]
 [1406.650568406  303.876045047 1609.735128321]
 [1417.85446261   273.594556892 1579.980723676]
 [1432.490294511  231.843655798 1549.466772631]
 [1451.650623072  175.895837852 1517.997152977]
 [1475.944718213  104.991148745 1485.706778397]
 [1400.           250.          1600.         ]]","[[0.3411350511562241], 0.3411350511562241]"
13000,"[[1500.           250.          2400.         ]
 [1432.402623558  295.327523206 2218.560494116]
 [1410.065358846  314.296693517 2128.969602047]
 [1394.454990802  329.889283698 2051.427474145]
 [1384.12978026   342.101748193 1984.261270421]
 [1377.892728895  351.140500166 1925.919488375]
 [1374.777205267  357.307018593 1874.978897029]
 [1374.026898864  360.901254995 1830.143290623]
 [1375.075257195  362.140208238 1790.236886817]
 [1377.528213471  361.086154567 1754.194945632]
 [1381.15282773   357.578225424 1721.05379975 ]
 [1385.873764846  351.161417499 1689.942128493]
 [1391.779357255  341.008678428 1660.075083337]
 [1399.139138267  325.835186836 1630.752872381]
 [1408.434409967  303.811799792 1601.365795363]
 [1420.399861046  272.504287245 1571.408955872]
 [1436.056743116  228.922320058 1540.513576714]
 [1456.637478969  169.973474504 1508.514368292]
 [1482.85166034    94.718307451 1475.620957253]
 [1400.           250.          1600.         ]]","[[0.3414511487517029], 0.3414511487517029]"
14000,"[[1500.           250.          2400.         ]
 [1429.661785865  297.199281057 2211.772451699]
 [1406.929037274  316.742637763 2120.362843813]
 [1391.298202963  332.598272329 2041.743074094]
 [1381.199466168  344.806471869 1974.068304152]
 [1375.340088698  353.640633422 1915.636942686]
 [1372.685093525  359.476499972 1864.897696926]
 [1372.431726183  362.68468204  1820.446847283]
 [1373.983948217  363.542002865 1781.019286129]
 [1376.931362896  362.154440745 1745.476477232]
 [1381.035443001  358.383644635 1712.793957762]
 [1386.225081348  351.769562015 1682.050528336]
 [1392.603330052  341.443540656 1652.420983445]
 [1400.467489187  326.030182953 1623.17422276 ]
 [1410.344608844  303.545062881 1593.679026771]
 [1423.040915031  271.317583675 1563.421191514]
 [1439.68454973   226.032868078 1532.03987354 ]
 [1461.650665844  164.223104072 1499.404772147]
 [1489.752940869   84.75893241  1465.806460153]
 [1400.           250.          1600.         ]]","[[0.341750239809328], 0.341750239809328]"
15000,"[[1500.           250.          2400.         ]
 [1427.035252515  299.016898187 2205.318261027]
 [1403.953313679  319.098580989 2112.242136003]
 [1388.335197223  335.176235709 2032.676674162]
 [1378.483032928  347.338363407 1964.601358802]
 [1373.009971677  355.928969843 1906.162692725]
 [1370.815140965  361.4003668   1855.681122022]
 [1371.051946807  364.194972342 1811.646456023]
 [1373.097162549  364.650005573 1772.706144145]
 [1376.5257897    362.915854157 1737.650210289]
 [1381.094760083  358.878160066 1705.395929682]
 [1386.73754831   352.074456461 1674.974718881]
 [1393.571646565  341.59829649  1645.523340233]
 [1401.921332684  325.98817022  1616.28150072 ]
 [1412.358337478  303.108318127 1586.598436547]
 [1425.75953458   270.053325761 1555.952680293]
 [1443.360103833  223.180622424 1523.993851117]
 [1466.68024285   158.63795954  1490.63037456 ]
 [1496.641008469   75.096445935 1456.239524333]
 [1400.           250.          1600.         ]]","[[0.34203302838893174], 0.34203302838893174]"
16000,"[[1500.           250.          2400.         ]
 [1424.510531558  300.789195761 2199.170263341]
 [1401.119963472  321.378424482 2104.566521909]
 [1385.542771627  337.642974546 2024.17487233 ]
 [1375.953264167  349.723803959 1955.795782957]
 [1370.872240179  358.038759701 1897.422367379]
 [1369.135417455  363.118469647 1847.246902897]
 [1369.854920441  365.477684865 1803.653996874]
 [1372.382531994  365.513984933 1765.205688334]
 [1376.280256326  363.422340845 1730.622991471]
 [1381.301405546  359.113444591 1698.767456505]
 [1387.384275392  352.124785468 1668.62555175 ]
 [1394.660415742  341.515865431 1639.298218423]
 [1403.480191542  325.743727703 1609.997921954]
 [1414.4588194    302.52575527  1580.056114605]
 [1428.54272893   268.72414784  1548.945843093]
 [1447.073948818  220.366683084 1516.329397234]
 [1471.719549408  153.208896322 1482.157290405]
 [1503.510840713   65.713456921 1446.898816994]
 [1400.           250.          1600.         ]]","[[0.3423004237531704], 0.3423004237531704]"
17000,"[[1500.           250.          2400.         ]
 [1422.077407607  302.522511555 2193.303542688]
 [1398.414122895  323.592318055 2097.299116056]
 [1382.902084604  340.013242846 2016.189599129]
 [1373.588185144  351.982824865 1947.593424245]
 [1368.902728193  359.995637491 1889.349135033]
 [1367.620516389  364.661884759 1839.521191128]
 [1368.814887513  366.568640616 1796.390461669]
 [1371.814726801  366.173294389 1758.435730594]
 [1376.170527664  363.715121766 1724.311485661]
 [1381.63279234   359.130559381 1692.82608025 ]
 [1388.144781315  351.959179118 1662.923408729]
 [1395.85163941   341.2300909   1633.670695246]
 [1405.128852658  325.323690615 1604.254966283]
 [1416.633833574  301.815398026 1573.991460221]
 [1431.381316502  267.338205102 1542.349280148]
 [1450.819706008  217.589321599 1509.005309685]
 [1476.764342228  147.925425914 1473.955173882]
 [1510.359284867   56.592466418 1437.765110495]
 [1400.           250.          1600.         ]]","[[0.342553452982093], 0.342553452982093]"
18000,"[[1500.           250.          2400.         ]
 [1419.727469291  304.221345611 2187.695584099]
 [1395.823588852  325.747621253 2090.406596145]
 [1380.397741279  342.298012199 2008.677450654]
 [1371.369955689  354.130656043 1939.941813755]
 [1367.081967354  361.819427592 1881.882753248]
 [1366.250146148  366.054940637 1832.437492068]
 [1367.911463314  367.496122928 1789.784791965]
 [1371.373892716  366.659188031 1752.322436418]
 [1376.177792223  363.827056459 1718.640905948]
 [1382.071565292  358.962292064 1687.497866936]
 [1389.003501298  351.608451573 1657.796951205]
 [1397.131815278  340.767810711 1628.57366985 ]
 [1406.856093899  324.7489953   1598.991279217]
 [1418.874586553  300.990682046 1568.3502054  ]
 [1434.268955713  265.900461382 1536.116942407]
 [1454.593268821  214.844974292 1501.984637698]
 [1481.812149677  142.776427981 1465.9967476  ]
 [1517.184562754   47.716328346 1428.821011986]
 [1400.           250.          1600.         ]]","[[0.342793199824906], 0.342793199824906]"
19000,"[[1500.           250.          2400.         ]
 [1417.453740907  305.888844343 2182.325982524]
 [1393.338273336  327.849625428 2083.8587705  ]
 [1378.017082042  344.50542421  2001.599120866]
 [1369.284009105  356.178896518 1932.793472187]
 [1365.394197448  363.525514405 1874.968760828]
 [1365.008038216  367.316761301 1825.935758329]
 [1367.128473412  368.282558011 1783.772893034]
 [1371.044445521  366.996592878 1746.799281909]
 [1376.287447994  363.784453083 1713.543939075]
 [1382.604409396  358.634945184 1682.716327867]
 [1389.948646531  351.097307772 1653.18206569 ]
 [1398.490873072  340.15042623  1623.946861247]
 [1408.653718112  324.036064626 1594.151749199]
 [1421.174860218  300.061623951 1563.083595979]
 [1437.201415723  264.413625017 1530.207437951]
 [1458.392198741  212.128944142 1495.234131516]
 [1486.861788681  137.750632285 1458.257409353]
 [1523.985898957   39.068538256 1420.050737442]
 [1400.           250.          1600.         ]]","[[0.3430207626908785], 0.3430207626908785]"
