Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1494.724544569  250.015162561 2363.155525271]
 [1489.456674952  250.021981667 2326.31234163 ]
 [1484.1896847    250.028219451 2289.469244063]
 [1478.923517978  250.033821349 2252.626243443]
 [1473.658121278  250.038732997 2215.7833503  ]
 [1468.393443229  250.042900166 2178.940574867]
 [1463.12943438   250.046268697 2142.09792715 ]
 [1457.866046968  250.04878442  2105.255417015]
 [1452.603234646  250.050393085 2068.413054289]
 [1447.340952174  250.051040289 2031.570848896]
 [1442.079155053  250.05067144  1994.728811013]
 [1436.817799095  250.049231805 1957.886951267]
 [1431.556839895  250.046666774 1921.045280953]
 [1426.296232142  250.042922664 1884.203812238]
 [1421.03592868   250.037948956 1847.362558214]
 [1415.775879021  250.031704792 1810.521532294]
 [1410.516026473  250.024180851 1773.680744755]
 [1405.256300173  250.01549886  1736.840183493]
 [1400.           250.          1700.         ]]","[[0.34117504079842753, 0.3383928123801052, 0.3376461290022511], 0.3390713273935946]"
2000,"[[1500.           250.          2400.         ]
 [1494.712248976  250.030327687 2363.153156556]
 [1489.43966856   250.043967067 2326.308894911]
 [1484.168846806  250.05644365  2289.464805403]
 [1478.899672028  250.067648279 2252.620909781]
 [1473.632037195  250.077472206 2215.777229093]
 [1468.365839547  250.085806965 2178.9337838  ]
 [1463.100980176  250.092544231 2142.090593908]
 [1457.837363545  250.097575675 2105.247679142]
 [1452.574896954  250.100792804 2068.405059149]
 [1447.313489915  250.10208683  2031.562753769]
 [1442.05305343   250.101348589 1994.720783351]
 [1436.793499124  250.09846864  1957.879169142]
 [1431.534738186  250.093337793 1921.037933727]
 [1426.276680002  250.085848709 1884.197101437]
 [1421.019230266  250.075900376 1847.356698457]
 [1415.762288016  250.063411106 1810.516751613]
 [1410.505739885  250.048362278 1773.677281466]
 [1405.249444177  250.030997359 1736.838263826]
 [1400.           250.          1700.         ]]","[[0.3411766583024857, 0.33840032538645337, 0.33764166775777377], 0.339072883815571]"
3000,"[[1500.           250.          2400.         ]
 [1494.699955325  250.045495375 2363.150788592]
 [1489.422665035  250.065956196 2326.305449314]
 [1484.148012635  250.084672593 2289.460368232]
 [1478.875830571  250.101480786 2252.615577959]
 [1473.605958274  250.116217624 2215.771110062]
 [1468.338241585  250.128720391 2178.92699522 ]
 [1463.072532123  250.138826599 2142.083263433]
 [1457.808686572  250.146373759 2105.239944277]
 [1452.546565868  250.151199151 2068.397067213]
 [1447.286034274  250.153139615 2031.554661989]
 [1442.026958288  250.15203144  1994.712759119]
 [1436.769205349  250.147710501 1957.871390467]
 [1431.512642241  250.140013053 1921.030589902]
 [1426.257133052  250.12877813  1884.190393914]
 [1421.002536335  250.113854256 1847.350841782]
 [1415.748700669  250.095118939 1810.511973746]
 [1410.495456026  250.072544278 1773.67382066 ]
 [1405.242589907  250.046495495 1736.836346263]
 [1400.           250.          1700.         ]]","[[0.34117827526753036, 0.3384078387290622, 0.3376372054549232], 0.33907443981717195]"
4000,"[[1500.           250.          2400.         ]
 [1494.687663617  250.060665624 2363.14842138 ]
 [1489.405664374  250.087949053 2326.302004842]
 [1484.127182184  250.112906277 2289.45593255 ]
 [1478.851993606  250.135318865 2252.61024798 ]
 [1473.579884516  250.154969245 2215.764993208]
 [1468.310649342  250.17164044  2178.920209127]
 [1463.044090222  250.185115794 2142.075935725]
 [1457.780016047  250.195178666 2105.23221242 ]
 [1452.518241388  250.201612119 2068.38907848 ]
 [1447.25858525   250.204198639 2031.546573555]
 [1442.000869627  250.202719987 1994.704738318]
 [1436.744917767  250.196957381 1957.863615242]
 [1431.490552058  250.186692547 1921.023249476]
 [1426.23759129   250.171710921 1884.183689669]
 [1420.985846888  250.151810591 1847.344988189]
 [1415.735116978  250.126828287 1810.507198694]
 [1410.485174895  250.096726848 1773.670362338]
 [1405.235737362  250.061993266 1736.834430804]
 [1400.           250.          1700.         ]]","[[0.3411798916934231, 0.33841535240735876, 0.33763274209445254], 0.3390759953984115]"
5000,"[[1500.           250.          2400.         ]
 [1494.67537385   250.075838431 2363.14605492 ]
 [1489.388666579  250.109945636 2326.298561494]
 [1484.106355455  250.141144699 2289.451498357]
 [1478.828161133  250.169162514 2252.604919843]
 [1473.553815919  250.193727064 2215.758878531]
 [1468.283062817  250.214567105 2178.913425523]
 [1463.01565447   250.231411811 2142.068610785]
 [1457.75135197   250.243990392 2105.224483571]
 [1452.489923512  250.252031703 2068.381092952]
 [1447.231142842  250.255263897 2031.538488469]
 [1441.974787444  250.253414226 1994.696720949]
 [1436.720636379  250.246209275 1957.855843469]
 [1431.468467636  250.23337627  1921.015912452]
 [1426.218054717  250.214647078 1884.176988703]
 [1420.969161922  250.189769378 1847.339137678]
 [1415.721536943  250.158539146 1810.502426457]
 [1410.474896491  250.120909986 1773.6669065  ]
 [1405.228886542  250.07749067  1736.832517449]
 [1400.           250.          1700.         ]]","[[0.34118150758002724, 0.3384228664207684, 0.33762827767711573], 0.3390775505593038]"
6000,"[[1500.           250.          2400.         ]
 [1494.663086025  250.091013797 2363.143689212]
 [1489.371671649  250.13194594  2326.29511927 ]
 [1484.085532445  250.169387856 2289.447065654]
 [1478.804333149  250.203011727 2252.599593549]
 [1473.527752482  250.232491078 2215.752766032]
 [1468.255482009  250.257500383 2178.906644407]
 [1462.987224866  250.277714645 2142.061288613]
 [1457.722694339  250.292808928 2105.216757732]
 [1452.46161224   250.302457896 2068.373110628]
 [1447.203707049  250.306335381 2031.530406731]
 [1441.948711739  250.304114149 1994.688707013]
 [1436.696361183  250.295466177 1957.848075147]
 [1431.446388974  250.280064218 1921.008578829]
 [1426.198523331  250.257586596 1884.170291015]
 [1420.952481439  250.227730612 1847.33329025 ]
 [1415.707960564  250.190251514 1810.497657036]
 [1410.464620815  250.145093689 1773.663453147]
 [1405.222037446  250.092987705 1736.830606199]
 [1400.           250.          1700.         ]]","[[0.34118312292720565, 0.33843038076871595, 0.3376238122036653], 0.3390791052998623]"
7000,"[[1500.           250.          2400.         ]
 [1494.65080014   250.106191718 2363.141324255]
 [1489.354679582  250.153949965 2326.29167817 ]
 [1484.064713155  250.197635744 2289.442634441]
 [1478.780509656  250.236866502 2252.594269098]
 [1473.501694205  250.271261281 2215.746655711]
 [1468.227906916  250.300440268 2178.899865781]
 [1462.95880141   250.324024289 2142.053969209]
 [1457.694043153  250.341634271 2105.209034903]
 [1452.43330757   250.352890694 2068.36513151 ]
 [1447.17627787   250.357413086 2031.522328342]
 [1441.922642511  250.354819751 1994.680696509]
 [1436.672092179  250.344728082 1957.840310277]
 [1431.424316072  250.326756384 1921.001248609]
 [1426.178997131  250.300529471 1884.163596607]
 [1420.935805436  250.265694289 1847.327445906]
 [1415.69438784   250.221965386 1810.492890431]
 [1410.454347865  250.169277955 1773.660002277]
 [1405.215190074  250.108484369 1736.828697053]
 [1400.           250.          1700.         ]]","[[0.3411847377348217, 0.3384378954506277, 0.33761934567485563], 0.3390806596201017]"
8000,"[[1500.           250.          2400.         ]
 [1494.638516197  250.121372193 2363.13896005 ]
 [1489.337690379  250.175957708 2326.288238195]
 [1484.043897584  250.225888361 2289.438204717]
 [1478.756690651  250.270726834 2252.58894649 ]
 [1473.475641086  250.31003767  2215.740547569]
 [1468.200337538  250.343386755 2178.893089643]
 [1462.930384099  250.370340738 2142.046652575]
 [1457.665398411  250.390466414 2105.201315084]
 [1452.405009501  250.403330089 2068.357155598]
 [1447.148855302  250.408497006 2031.514253302]
 [1441.896579758  250.405531026 1994.672689438]
 [1436.647829364  250.393994983 1957.83254886 ]
 [1431.402248928  250.373452764 1920.993921791]
 [1426.159476117  250.343475697 1884.156905479]
 [1420.919133912  250.303660405 1847.321604646]
 [1415.68081877   250.253680759 1810.488126643]
 [1410.444077642  250.19346278  1773.656553892]
 [1405.208344426  250.123980662 1736.826790012]
 [1400.           250.          1700.         ]]","[[0.3411863520027384, 0.33844541046592946, 0.33761487809144], 0.3390822135200359]"
9000,"[[1500.           250.          2400.         ]
 [1494.626234194  250.136555221 2363.136596598]
 [1489.320704039  250.197969165 2326.284799345]
 [1484.023085731  250.254145702 2289.433776485]
 [1478.732876134  250.304592718 2252.583625725]
 [1473.449593125  250.348820239 2215.734441606]
 [1468.172773873  250.386339839 2178.886315996]
 [1462.901972934  250.416663988 2142.03933871 ]
 [1457.636760112  250.439305352 2105.193598276]
 [1452.376718032  250.453776076 2068.349182892]
 [1447.121439346  250.459587136 2031.506181611]
 [1441.870523479  250.456247968 1994.664685801]
 [1436.623572738  250.443266875 1957.824790896]
 [1431.380187541  250.420153352 1920.986598376]
 [1426.139960287  250.38642527  1884.150217632]
 [1420.902466869  250.341628956 1847.315766469]
 [1415.667253354  250.28539763  1810.483365671]
 [1410.433810145  250.217648162 1773.653107992]
 [1405.201500502  250.13947658  1736.824885075]
 [1400.           250.          1700.         ]]","[[0.34118796573081955, 0.33845292581404696, 0.3376104094541725], 0.3390837669996796]"
10000,"[[1500.           250.          2400.         ]
 [1494.613954132  250.1517408   2363.134233898]
 [1489.303720562  250.219984336 2326.28136162 ]
 [1484.002277595  250.282407766 2289.429349742]
 [1478.709066105  250.338464153 2252.578306805]
 [1473.423550321  250.387608985 2215.728337823]
 [1468.145215921  250.429299514 2178.879544839]
 [1462.873567913  250.462994031 2142.032027615]
 [1457.608128255  250.488151078 2105.185884479]
 [1452.348433161  250.504228649 2068.341213394]
 [1447.09403      250.510683468 2031.498113271]
 [1441.844473674  250.506970572 1994.656685599]
 [1436.5993223    250.492543753 1957.817036386]
 [1431.358131911  250.466858143 1920.979278365]
 [1426.120449641  250.429378185 1884.143533066]
 [1420.885804303  250.379599937 1847.309931378]
 [1415.65369159   250.317115995 1810.478607516]
 [1410.423545372  250.241834099 1773.649664577]
 [1405.194658301  250.154972122 1736.822982244]
 [1400.           250.          1700.         ]]","[[0.3411895789189285, 0.3384604414944077, 0.3376059397638055], 0.3390853200590473]"
11000,"[[1500.           250.          2400.         ]
 [1494.601676009  250.166928927 2363.131871951]
 [1489.286739947  250.242003216 2326.277925021]
 [1483.981473176  250.310674548 2289.424924491]
 [1478.685260561  250.372341132 2252.572989729]
 [1473.397512672  250.426403901 2215.722236219]
 [1468.117663681  250.472265777 2178.872776173]
 [1462.845169034  250.509330864 2142.024719291]
 [1457.579502837  250.537003587 2105.178173694]
 [1452.320154887  250.554687802 2068.333247103]
 [1447.066627262  250.561785997 2031.490048282]
 [1441.81843034   250.55769883  1994.648688832]
 [1436.575078048  250.54182561  1957.809285331]
 [1431.336082035  250.513567131 1920.971961759]
 [1426.100944178  250.472334438 1884.13685178 ]
 [1420.869146215  250.417573345 1847.304099371]
 [1415.640133479  250.348835851 1810.473852179]
 [1410.413283325  250.266020587 1773.646223648]
 [1405.187817823  250.170467286 1736.821081517]
 [1400.           250.          1700.         ]]","[[0.34119119156692984, 0.33846795750643766, 0.3376014690210925], 0.3390868726981533]"
12000,"[[1500.           250.          2400.         ]
 [1494.589399826  250.182119602 2363.129510756]
 [1489.269762193  250.264025804 2326.274489547]
 [1483.960672473  250.338946045 2289.420500731]
 [1478.661459504  250.406223653 2252.567674497]
 [1473.371480178  250.465204985 2215.716136795]
 [1468.090117151  250.515238621 2178.866009998]
 [1462.816776297  250.55567448  2142.017413737]
 [1457.550883859  250.585862873 2105.170465922]
 [1452.291883209  250.605153529 2068.32528402 ]
 [1447.039231132  250.612894717 2031.481986644]
 [1441.792393477  250.608432738 1994.6406955  ]
 [1436.550839983  250.591112442 1957.80153773 ]
 [1431.314037914  250.560280312 1920.964648557]
 [1426.081443896  250.515294022 1884.130173777]
 [1420.852492604  250.455549175 1847.29827045 ]
 [1415.62657902   250.380557194 1810.469099659]
 [1410.403024002  250.290207624 1773.642785204]
 [1405.180979068  250.18596207  1736.819182896]
 [1400.           250.          1700.         ]]","[[0.3411928036746866, 0.3384754738495628, 0.3375969972267888], 0.3390884249170127]"
13000,"[[1500.           250.          2400.         ]
 [1494.577125582  250.197312823 2363.127150314]
 [1489.252787301  250.286052098 2326.271055199]
 [1483.939875486  250.367222254 2289.416078462]
 [1478.637662931  250.440111711 2252.562361111]
 [1473.345452838  250.504012231 2215.710039552]
 [1468.062576331  250.558218041 2178.859246315]
 [1462.788389701  250.602024874 2142.010110955]
 [1457.522271319  250.63472893  2105.162761162]
 [1452.263618127  250.655625823 2068.317324146]
 [1447.011841608  250.664009622 2031.473928358]
 [1441.766363084  250.65917229  1994.632705604]
 [1436.526608101  250.640404242 1957.793793585]
 [1431.291999546  250.60699768  1920.95733876 ]
 [1426.061948796  250.558256934 1884.123499057]
 [1420.83584347   250.493527422 1847.292444615]
 [1415.613028212  250.412280021 1810.464349958]
 [1410.392767403  250.314395207 1773.639349247]
 [1405.174142035  250.201456474 1736.817286381]
 [1400.           250.          1700.         ]]","[[0.3411944152420639, 0.33848299052320996, 0.33759252438164467], 0.3390899767156395]"
14000,"[[1500.           250.          2400.         ]
 [1494.564853277  250.212508588 2363.124790625]
 [1489.235815269  250.308082094 2326.267621977]
 [1483.919082213  250.395503172 2289.411657685]
 [1478.613870842  250.474005303 2252.55704957 ]
 [1473.319430651  250.542825635 2215.703944489]
 [1468.035041219  250.601204034 2178.852485124]
 [1462.760009244  250.64838204  2142.002810946]
 [1457.493665215  250.683601752 2105.155059416]
 [1452.235359638  250.70610468  2068.309367481]
 [1446.984458689  250.715130706 2031.465873424]
 [1441.740339159  250.709917479 1994.624719145]
 [1436.502382403  250.689701005 1957.786052895]
 [1431.26996693   250.65371923  1920.950032369]
 [1426.042458875  250.601223169 1884.116827619]
 [1420.81919881   250.531508084 1847.286621867]
 [1415.599481054  250.444004329 1810.459603075]
 [1410.382513527  250.338583334 1773.635915775]
 [1405.167306724  250.216950493 1736.815391971]
 [1400.           250.          1700.         ]]","[[0.3411960262689262, 0.3384905075268067, 0.33758805048641527], 0.3390915280940494]"
15000,"[[1500.           250.          2400.         ]
 [1494.55258291   250.227706896 2363.122431689]
 [1489.218846097  250.330115791 2326.264189881]
 [1483.898292654  250.423788796 2289.407238401]
 [1478.590083237  250.507904425 2252.551739875]
 [1473.293413616  250.581645192 2215.697851609]
 [1468.007511814  250.644196592 2178.845726426]
 [1462.731634925  250.694745973 2141.995513708]
 [1457.465065548  250.732481334 2105.147360683]
 [1452.207107741  250.756590093 2068.301414025]
 [1446.957082374  250.766257963 2031.457821843]
 [1441.714321701  250.7606683   1994.616736123]
 [1436.478162887  250.739002725 1957.778315663]
 [1431.247940066  250.700444956 1920.942729384]
 [1426.022974134  250.644192722 1884.110159464]
 [1420.802558625  250.569491154 1847.280802205]
 [1415.585937547  250.475730113 1810.45485901 ]
 [1410.372262374  250.362772002 1773.63248479 ]
 [1405.160473134  250.232444128 1736.813499667]
 [1400.           250.          1700.         ]]","[[0.3411976367551379, 0.3384980248597796, 0.3375835755418536], 0.339093079052257]"
16000,"[[1500.           250.          2400.         ]
 [1494.540314482  250.242907744 2363.120073506]
 [1489.201879785  250.352153185 2326.260758912]
 [1483.877506809  250.452079122 2289.402820608]
 [1478.566300114  250.541809072 2252.546432026]
 [1473.267401732  250.620470898 2215.691760909]
 [1467.979988116  250.687195712 2178.83897022 ]
 [1462.703266743  250.741116667 2141.988219244]
 [1457.436472314  250.78136767  2105.139664965]
 [1452.178862435  250.807082056 2068.29346378 ]
 [1446.929712662  250.817391387 2031.449773616]
 [1441.68831071   250.811424747 1994.608756539]
 [1436.453949552  250.788309396 1957.770581887]
 [1431.225918951  250.747174853 1920.935429806]
 [1426.003494571  250.687165588 1884.103494594]
 [1420.785922914  250.607476631 1847.27498563 ]
 [1415.572397688  250.507457371 1810.450117765]
 [1410.362013944  250.386961208 1773.629056292]
 [1405.153641266  250.247937376 1736.811609469]
 [1400.           250.          1700.         ]]","[[0.3411992467005645, 0.3385055425215556, 0.33757909954871274], 0.33909462959027764]"
17000,"[[1500.           250.          2400.         ]
 [1494.528047991  250.258111132 2363.117716077]
 [1489.184916332  250.374194275 2326.257329069]
 [1483.856724677  250.480374147 2289.398404309]
 [1478.542521472  250.575719241 2252.541126023]
 [1473.241394998  250.659302749 2215.685672393]
 [1467.952470123  250.730201388 2178.832216508]
 [1462.674904698  250.787494118 2141.980927553]
 [1457.407885514  250.830260754 2105.131972262]
 [1452.15062372   250.857580563 2068.285516746]
 [1446.902349551  250.868530972 2031.441728742]
 [1441.662306183  250.862186813 1994.600780393]
 [1436.429742397  250.837621014 1957.762851568]
 [1431.203903586  250.793908917 1920.928133635]
 [1425.984020185  250.730141762 1884.096833007]
 [1420.769291676  250.645464508 1847.269172143]
 [1415.558861478  250.539186098 1810.44537934 ]
 [1410.351768235  250.41115095  1773.625630281]
 [1405.146811119  250.263430235 1736.809721377]
 [1400.           250.          1700.         ]]","[[0.3412008561050704, 0.3385130605115625, 0.3375746225077461], 0.3390961797081263]"
18000,"[[1500.           250.          2400.         ]
 [1494.515783438  250.273317057 2363.115359402]
 [1489.167955737  250.396239058 2326.253900353]
 [1483.835946257  250.508673869 2289.393989502]
 [1478.518747312  250.609634928 2252.535821867]
 [1473.215393413  250.698140738 2215.679586058]
 [1467.924957834  250.773213616 2178.82546529 ]
 [1462.646548787  250.833878319 2141.973638635]
 [1457.379305145  250.879160581 2105.124282574]
 [1452.122391593  250.908085608 2068.277572923]
 [1446.87499304   250.919676711 2031.433687224]
 [1441.636308119  250.912954494 1994.592807685]
 [1436.405541421  250.886937571 1957.755124708]
 [1431.181893968  250.84064714  1920.920840872]
 [1425.964550975  250.77312124  1884.090174705]
 [1420.75266491   250.683454783 1847.263361744]
 [1415.545328917  250.570916292 1810.440643734]
 [1410.341525248  250.435341225 1773.622206757]
 [1405.139982693  250.278922704 1736.807835391]
 [1400.           250.          1700.         ]]","[[0.3412024649685216, 0.33852057882922804, 0.33757014441970756], 0.33909772940581906]"
