Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1508.711417195  254.069012143 2362.048313178]
 [1516.927069847  255.798161809 2324.723830026]
 [1525.088746527  257.317561186 2287.450983712]
 [1533.199376473  258.623054351 2250.23226696 ]
 [1541.261695655  259.710875151 2213.07010123 ]
 [1549.278256664  260.57769856  2175.966811535]
 [1557.25143935   261.220702971 2138.924594338]
 [1565.183462591  261.637646287 2101.9454767  ]
 [1573.0763977    261.826959875 2065.031264232]
 [1580.932184235  261.787866558 2028.183474463]
 [1588.752649435  261.520532585 1991.403250633]
 [1596.539533378  261.026270836 1954.691248156]
 [1604.29452384   260.307828029 1918.047480498]
 [1612.019309224  259.369824789 1881.471099165]
 [1619.715669645  258.219512498 1844.960052202]
 [1627.385662633  256.868302658 1808.510476162]
 [1635.032100288  255.335629203 1772.115352048]
 [1642.660259017  253.662399724 1735.760401138]
 [1650.           250.          1700.         ]]","[[0.35562739374047386, 0.3403797602356383, 0.3432840654364896], 0.34643040647086726]"
2000,"[[1500.           250.          2400.         ]
 [1509.501503232  258.151803976 2360.959888096]
 [1518.025451827  261.616232636 2323.163102915]
 [1526.442403435  264.660131761 2285.468870574]
 [1534.758458143  267.274988393 2247.881983935]
 [1542.979296116  269.45313188  2210.407121859]
 [1551.110199383  271.187832633 2173.048801109]
 [1559.156074521  272.47342343  2135.811313863]
 [1567.121476993  273.305448922 2098.698647042]
 [1575.01063816   273.680851538 2061.714378358]
 [1582.827496493  273.598206113 2024.861542054]
 [1590.575735406  273.058023152 1988.142454103]
 [1598.258831865  272.063155319 1951.558481006]
 [1605.880123622  270.619372757 1915.109725266]
 [1613.442911582  268.736245174 1878.794576442]
 [1620.950636842  266.428658747 1842.60901602 ]
 [1628.407243405  263.719878418 1806.545385914]
 [1635.818112947  260.649265845 1770.589685984]
 [1643.193415176  257.299056888 1734.713403311]
 [1650.           250.          1700.         ]]","[[0.3572758811754585, 0.33856361459863515, 0.34495154814896434], 0.3469303479743527]"
3000,"[[1500.           250.          2400.         ]
 [1510.266522786  262.246964316 2359.893337584]
 [1519.086894159  267.452118051 2321.634675485]
 [1527.748167356  272.024970181 2283.528743887]
 [1536.259834217  275.952463865 2245.582434415]
 [1544.630705974  279.222899661 2207.802510019]
 [1552.86895084   281.826077252 2170.195536829]
 [1560.982131716  283.753472075 2132.767793591]
 [1568.977245133  284.998455361 2095.52515273 ]
 [1576.860762971  285.556569835 2058.472925089]
 [1584.63867922   285.425879578 2021.615657391]
 [1592.316565362  284.607423928 1984.956866666]
 [1599.89964055   283.105827313 1948.498687292]
 [1607.392868187  280.930163535 1912.241389688]
 [1614.801103352  278.095281594 1876.182693274]
 [1622.129349413  274.624085184 1840.316705327]
 [1629.383287527  270.552129903 1804.632050577]
 [1636.570647611  265.939185864 1769.107797005]
 [1643.706127903  260.909202366 1733.701260744]
 [1650.           250.          1700.         ]]","[[0.35891950493875246, 0.33673938930435304, 0.34661771580518375], 0.34742553668276305]"
4000,"[[1500.           250.          2400.         ]
 [1511.008062753  266.353142366 2358.849372829]
 [1520.113759361  273.303813134 2320.139604899]
 [1529.009140172  279.409451838 2281.631989477]
 [1537.707288281  284.652284555 2243.335306766]
 [1546.220310744  289.016472268 2205.258221186]
 [1554.559397806  292.488290645 2167.409196652]
 [1562.734880237  295.056357985 2129.796380855]
 [1570.756286247  296.711922673 2092.427450176]
 [1578.632399973  297.449226401 2055.30940416 ]
 [1586.37132453   297.265967815 2018.448294439]
 [1593.980554308  296.163906347 1981.848866399]
 [1601.467064657  294.149675428 1945.514080454]
 [1608.837434222  291.23593646  1909.444457438]
 [1616.098032076  287.443149743 1873.637144067]
 [1623.255346245  282.802618346 1838.08447314 ]
 [1630.316668111  277.362620474 1802.771438757]
 [1637.291876288  271.203801302 1767.670238173]
 [1644.199851712  264.49217217  1732.724098779]
 [1650.           250.          1700.         ]]","[[0.36055751753055737, 0.3349086945998595, 0.348282316397395], 0.3479161761759373]"
5000,"[[1500.           250.          2400.         ]
 [1511.727766387  270.469047306 2357.828696923]
 [1521.108493904  279.169401837 2318.678936348]
 [1530.228534206  286.811068192 2279.779977524]
 [1539.104739105  293.371395206 2241.14227023 ]
 [1547.752653368  298.830306464 2202.776188372]
 [1556.18660344   303.170512749 2164.691932828]
 [1564.41978074   306.377786999 2126.899394088]
 [1572.464321274  308.441315835 2089.407963713]
 [1580.331384007  309.354147927 2052.226280122]
 [1588.031231561  309.113769882 2015.361889043]
 [1595.573319046  307.722859269 1978.820790695]
 [1602.966400977  305.190301152 1942.606831299]
 [1610.218675179  301.532632263 1906.72086856 ]
 [1617.33800326   296.77625799  1871.159579933]
 [1624.332301999  290.961261526 1835.913631234]
 [1631.210369081  284.14906975  1800.964482019]
 [1637.984054598  276.441654338 1766.277532246]
 [1644.676095849  268.047399831 1731.782021827]
 [1650.           250.          1700.         ]]","[[0.362189236176048, 0.33307310209698376, 0.34994512420750123], 0.348402487493511]"
6000,"[[1500.           250.          2400.         ]
 [1512.427330423  274.59344758  2356.832003632]
 [1522.073623916  285.047055907 2317.253701209]
 [1531.409666555  294.227425315 2277.974060118]
 [1540.456233653  302.106879707 2239.004971882]
 [1549.232425995  308.661019866 2200.358318536]
 [1557.755797975  313.868962805 2162.045867805]
 [1566.042474965  317.713659105 2124.079118292]
 [1574.107261835  320.182305004 2086.469080768]
 [1581.963745372  321.266873374 2049.225977343]
 [1589.624394699  320.964800252 2012.358833939]
 [1597.100666462  319.27988622  1975.874931469]
 [1604.40312654   316.223516055 1939.779063649]
 [1611.541610643  311.816393377 1904.072515787]
 [1618.525470726  306.091204124 1868.751605902]
 [1625.364018709  299.097190903 1833.805448478]
 [1632.067478216  290.909348784 1799.21207449 ]
 [1638.649516398  281.651411214 1764.930172645]
 [1645.136420584  271.574408995 1730.875115631]
 [1650.           250.          1700.         ]]","[[0.3638140419431264, 0.3312341413833308, 0.3516059383480254], 0.34888470722482756]"
7000,"[[1500.           250.          2400.         ]
 [1513.108502058  278.725169895 2355.859976137]
 [1523.011750673  290.935033375 2315.864915157]
 [1532.555953128  301.656241881 2276.21556874 ]
 [1541.765939742  310.855958592 2236.925033513]
 [1550.664461348  318.505388015 2198.006488887]
 [1559.272368912  324.580036062 2159.47309002 ]
 [1567.608774943  329.060064882 2121.337800401]
 [1575.691198649  331.930761781 2083.613146887]
 [1583.535697715  333.183150175 2046.310874857]
 [1591.156991216  332.814785033 2009.441473605]
 [1598.568581244  330.830801666 1973.013530224]
 [1605.782886729  327.245338125 1937.032849828]
 [1612.81141519   322.083560236 1901.501240696]
 [1619.665026513  315.384771434 1866.414777971]
 [1626.35441699   307.207751167 1831.761148957]
 [1632.891179863  297.641474951 1797.515072218]
 [1639.290668157  286.831856116 1763.628624095]
 [1645.582433341  275.072806245 1730.003449121]
 [1650.           250.          1700.         ]]","[[0.36543137862903774, 0.3293932969852792, 0.3532645811908548], 0.34936308560172397]"
8000,"[[1500.           250.          2400.         ]
 [1513.773075813  282.863097941 2354.913285746]
 [1523.925545914  296.831676627 2314.513576234]
 [1533.670902455  309.0953466   2274.505811702]
 [1543.038138406  319.615985879 2234.904048447]
 [1552.053723745  328.360340669 2195.722543116]
 [1560.741850836  335.300299624 2156.975649598]
 [1569.124651774  340.413281004 2118.677644537]
 [1577.222389498  343.682754523 2080.842460664]
 [1585.053625443  345.098929469 2043.483301111]
 [1592.635368437  344.659657229 2006.612099   ]
 [1599.983213128  342.371626386 1970.238772993]
 [1607.111482967  338.251987246 1934.370206034]
 [1614.033406834  332.330666811 1899.008829733]
 [1620.761390418  324.653924169 1864.150599997]
 [1627.307526931  315.29045068  1829.781909923]
 [1633.684747411  304.343606544 1795.874292295]
 [1639.909983139  291.981885007 1762.373322969]
 [1646.015784697  278.542274188 1729.167075885]
 [1650.           250.          1700.         ]]","[[0.3670407514365707, 0.3275520057004884, 0.3549208966978743], 0.3498378846116445]"
9000,"[[1500.           250.          2400.         ]
 [1514.422890306  287.006170845 2353.992590593]
 [1524.817747021  302.735410085 2313.200662893]
 [1534.758109319  316.542675135 2272.846071544]
 [1544.277216042  328.384445268 2232.94357831 ]
 [1553.405299862  338.222957367 2193.508287571]
 [1562.169914928  346.026487485 2154.555553992]
 [1570.596224074  351.769764891 2116.100807189]
 [1578.707246846  355.434542737 2078.159268594]
 [1586.524070777  357.010360404 2040.74552863 ]
 [1594.066030553  356.495551096 2003.872942229]
 [1601.350863806  353.898581968 1967.552785203]
 [1608.394860072  349.239879885 1931.793087635]
 [1615.213035191  342.554435446 1896.597010151]
 [1621.819399267  333.895802403 1861.960520487]
 [1628.227478772  323.342956188 1827.868859595]
 [1634.451535564  311.014037129 1794.290511783]
 [1640.509995459  297.100499457 1761.16467735 ]
 [1646.438164307  281.982564811 1728.366035269]
 [1650.           250.          1700.         ]]","[[0.3686417254601486, 0.3257116543124665, 0.356574748667331], 0.3503093761466487]"
10000,"[[1500.           250.          2400.         ]
 [1515.059824965  291.153381367 2353.098534317]
 [1525.691152109  308.644737506 2311.927132025]
 [1535.821248257  323.996266535 2271.237602402]
 [1545.487656405  337.158945754 2231.045149764]
 [1554.724389309  348.090462312 2191.365487397]
 [1563.56235828   356.755494802 2152.214763576]
 [1572.029746209  363.126148521 2113.60939236 ]
 [1580.152325215  367.182570628 2075.565759871]
 [1587.953720571  368.913783584 2038.099768637]
 [1595.455625182  368.318795645 2001.226171159]
 [1602.677973596  365.408084493 1964.957626499]
 [1609.639093391  360.20562302  1929.303384407]
 [1616.355869427  352.751771015 1894.267445892]
 [1622.843996021  343.107716341 1859.845929303]
 [1629.118493416  331.363087122 1826.023074852]
 [1635.194972513  317.65118966  1792.764466471]
 [1641.093294039  302.186800467 1760.003066855]
 [1646.851296771  285.3934931   1727.600353154]
 [1650.           250.          1700.         ]]","[[0.37023392400175253, 0.3238735776946413, 0.358226018909592], 0.35077784020199526]"
11000,"[[1500.           250.          2400.         ]
 [1515.685796699  295.303773877 2352.231744738]
 [1526.548615055  314.558238946 2310.693916967]
 [1536.864066991  331.454259207 2269.681627369]
 [1546.674032495  345.937216684 2229.210251231]
 [1556.016295099  357.960218602 2189.295862647]
 [1564.925093069  367.484371455 2149.95518722 ]
 [1573.431596376  374.479231491 2111.205446681]
 [1581.564308421  378.923459843 2073.064061176]
 [1589.349392973  380.805723708 2035.548165653]
 [1596.810929804  380.125907353 1998.67388403 ]
 [1603.971107985  376.896737461 1962.455285564]
 [1610.850375821  371.146007365 1926.902915779]
 [1617.467586113  362.919754464 1892.021733455]
 [1623.840218778  352.287140106 1857.808154342]
 [1629.984872887  339.348809515 1824.245578842]
 [1635.918552036  324.253610391 1791.296849489]
 [1641.662516539  307.23998231  1758.888842243]
 [1647.256937487  288.77493095  1726.870042428]
 [1650.           250.          1700.         ]]","[[0.3718170267364289, 0.3220390573061581, 0.3598746053658165], 0.35124356313613453]"
12000,"[[1500.           250.          2400.         ]
 [1516.302756561  299.456442098 2351.392832533]
 [1527.393040509  320.474567386 2309.501925516]
 [1537.890379828  338.914886472 2268.17933585 ]
 [1547.840998423  354.717102297 2227.440329605]
 [1557.286414065  367.829721887 2187.301084403]
 [1566.264135693  378.210314954 2147.778677865]
 [1574.808264645  385.825973377 2108.890954538]
 [1582.94999676   390.654001494 2070.656231473]
 [1590.718024049  392.682881469 2033.092792131]
 [1598.138838141  391.913582145 1996.218104089]
 [1605.236944132  388.361324022 1960.047674967]
 [1612.035004801  382.057999943 1924.593426103]
 [1618.553957058  373.055635767 1889.861397782]
 [1624.813189784  361.431705046 1855.848458202]
 [1630.830990769  347.298229562 1822.537338552]
 [1636.625825613  330.819962596 1789.888309826]
 [1642.22034329   312.259326391 1757.822324835]
 [1647.656868527  292.126801323 1726.175103195]
 [1650.           250.          1700.         ]]","[[0.3733907677468525, 0.320209320076524, 0.36152042018292907], 0.35170683600210184]"
13000,"[[1500.           250.          2400.         ]
 [1516.912686408  303.610526666 2350.582389913]
 [1528.227378906  326.392445087 2308.352037952]
 [1538.904061067  346.376471739 2266.731880929]
 [1548.99328128   363.496555813 2225.736786992]
 [1558.540227303  377.696593479 2185.382770911]
 [1567.585595924  388.930662763 2145.687028124]
 [1576.166341017  397.163485458 2106.667833227]
 [1584.316294223  402.371147524 2068.344256846]
 [1592.066654445  404.542124794 2030.735643119]
 [1599.446346594  403.678686724 1993.860774287]
 [1606.482257435  399.798798572 1957.736626074]
 [1613.199369368  392.93873609  1922.376579988]
 [1619.620837211  383.156826371 1887.787888201]
 [1625.76810449   370.539192605 1853.968034879]
 [1631.661282713  355.209586868 1820.899262361]
 [1637.320394582  337.349020134 1788.539450772]
 [1642.769491283  317.244195145 1756.803805796]
 [1648.052894546  295.449072673 1725.515522762]
 [1650.           250.          1700.         ]]","[[0.3749549334460684, 0.3183855376714278, 0.36316338775810225], 0.3521679529585328]"
14000,"[[1500.           250.          2400.         ]
 [1517.517595593  307.76521251  2349.800989316]
 [1529.054621528  332.310659672 2307.245105068]
 [1539.909038463  353.837423344 2265.340376756]
 [1550.135673068  372.273633105 2224.100977466]
 [1559.783290686  387.558573005 2183.542483748]
 [1568.895666149  399.642884095 2143.681965923]
 [1577.512503593  408.489021887 2104.537928163]
 [1585.670195825  414.072001491 2066.130045403]
 [1593.402416172  416.380479491 2028.478631024]
 [1600.740540811  415.418249321 1991.603752061]
 [1607.713908231  411.206277798 1955.52388407 ]
 [1614.34993735   403.785510916 1920.253957738]
 [1620.674152693  393.220891165 1885.802574459]
 [1626.71022075   379.607526811 1852.168006536]
 [1632.480237063  363.081247414 1819.332197614]
 [1638.005902417  343.839660865 1787.250828313]
 [1643.312708232  322.194025976 1755.833545295]
 [1648.446838772  298.741753628 1724.891275418]
 [1650.           250.          1700.         ]]","[[0.37650936040711064, 0.3165688261275302, 0.3648034427657682], 0.352627209766803]"
15000,"[[1500.           250.          2400.         ]
 [1518.119517701  311.919726083 2349.049182108]
 [1529.877795616  338.228059982 2306.181946234]
 [1540.909286765  361.296229089 2264.005895971]
 [1551.273022742  381.046486013 2222.534203874]
 [1561.021225489  397.413510635 2181.781724054]
 [1570.200610742  410.344571254 2141.765150216]
 [1578.853506883  419.799970375 2102.503008177]
 [1587.0187751    425.753808848 2064.015422274]
 [1594.73251957   428.195119395 2026.323580468]
 [1602.028582448  427.129449938 1989.44880425 ]
 [1608.938828699  422.581031232 1953.4111031  ]
 [1615.493242771  414.595770332 1918.227050924]
 [1621.71988904   403.245540055 1883.906742877]
 [1627.644848204  388.634766424 1850.44942036 ]
 [1633.292385642  370.911696278 1817.836928251]
 [1638.686027129  350.290859969 1786.022949524]
 [1643.852766772  327.108325253 1754.911771574]
 [1648.840539078  302.004887899 1724.302322066]
 [1650.           250.          1700.         ]]","[[0.37805393311752594, 0.31476024584011486, 0.36644052817989053], 0.3530849023791771]"
16000,"[[1500.           250.          2400.         ]
 [1518.72050733   316.073332451 2348.327497318]
 [1530.699959571  344.143551744 2305.163347491]
 [1541.908821372  368.751450525 2262.729467174]
 [1552.410228372  389.813355358 2221.037714699]
 [1562.259709191  407.259358967 2180.101928823]
 [1571.506755634  421.033430593 2139.938166777]
 [1580.196170336  431.093842461 2100.5647609  ]
 [1588.369171837  437.413946797 2062.002124728]
 [1596.064240529  439.983356069 2024.272223298]
 [1603.317696196  438.809610169 1987.397602157]
 [1610.164010037  433.920471402 1951.399841589]
 [1616.635873511  425.367101685 1916.297258119]
 [1622.76407969   413.228619184 1882.101592657]
 [1628.577337895  397.619096791 1848.81324554 ]
 [1634.102294758  378.699530157 1816.414172502]
 [1639.36447386   356.701683163 1784.856270964]
 [1644.392458785  331.986662366 1754.03867997 ]
 [1649.235844164  305.238549433 1723.74860971 ]
 [1650.           250.          1700.         ]]","[[0.37958858167604853, 0.31296080188398306, 0.36807459330388154], 0.3535413256213044]"
17000,"[[1500.           250.          2400.         ]
 [1519.322636949  320.225332287 2347.636440389]
 [1531.524198253  350.056093073 2304.190059685]
 [1542.911692108  376.201717035 2261.51207244 ]
 [1553.55222948   398.572563692 2219.612700989]
 [1563.504466453  417.094164623 2178.504467283]
 [1572.820478092  431.707273155 2138.202524101]
 [1581.547367114  442.368263453 2098.724788288]
 [1589.72858008   449.0499138   2060.091797442]
 [1597.404908     451.742628173 2022.326193747]
 [1604.61515711   450.456182675 1985.451716793]
 [1611.396489942  445.222143641 1949.491557737]
 [1617.784459288  436.09722407  1914.465880824]
 [1623.812794773  423.168101869 1880.388232368]
 [1629.513072162  406.558821481 1847.260370399]
 [1634.914556447  386.443449728 1815.0645807  ]
 [1640.044967681  363.071279872 1783.751197126]
 [1644.934589906  336.82866386  1753.214431893]
 [1649.634609869  308.442837783 1723.230070858]
 [1650.           250.          1700.         ]]","[[0.38111327944770335, 0.3111714446451451, 0.3697055918201139], 0.3539967719709875]"
18000,"[[1500.           250.          2400.         ]
 [1519.927993825  324.375058764 2346.976491964]
 [1532.353618392  355.964689845 2303.262796648]
 [1543.92197716   383.645719741 2260.354644913]
 [1554.703999558  407.322507863 2218.260293376]
 [1564.761260332  426.916059614 2176.990637389]
 [1574.14819676   442.364005071 2136.559649434]
 [1582.914013154  453.620962099 2096.984602283]
 [1591.104236442  460.659318819 2058.28598793 ]
 [1598.761891839  463.470490549 2020.487023795]
 [1605.928278288  462.066740387 1983.612614337]
 [1612.643340452  456.483715637 1947.687605251]
 [1618.945659977  446.783978411 1912.734119619]
 [1624.872130235  433.062079325 1878.767676633]
 [1630.457454844  415.452353721 1845.7915997  ]
 [1635.733779996  394.142251888 1813.788733199]
 [1640.731246624  369.398876371 1782.708078939]
 [1645.481974205  341.63400766  1752.439153814]
 [1650.038695606  311.617873691 1722.74662284 ]
 [1650.           250.          1700.         ]]","[[0.3826280406924478, 0.3093930707386344, 0.3713334798704682], 0.3544515304338502]"
