Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1508.648824608  248.857748662 2363.606515221]
 [1516.833331751  248.443192457 2326.957454356]
 [1524.964432252  248.12441946  2290.286347435]
 [1533.04549893   247.894656402 2253.592312045]
 [1541.079739006  247.746773533 2216.874513713]
 [1549.070206906  247.673225793 2180.132200955]
 [1557.019818112  247.665985369 2143.364748108]
 [1564.931364395  247.716464213 2106.571707815]
 [1572.807530858  247.815424921 2069.752875526]
 [1580.650915397  247.952878439 2032.908369018]
 [1588.464051403  248.117967436 1996.038726815]
 [1596.249435064  248.298835775 1959.145030479]
 [1604.009559512  248.482489049 1922.22905719 ]
 [1611.746960153  248.654664594 1885.293470469]
 [1619.464280653  248.799771438 1848.342056839]
 [1627.164383968  248.901110927 1811.38000516 ]
 [1634.850586271  248.942252661 1774.414142532]
 [1642.52735403   248.914600024 1737.452337554]
 [1650.           250.          1700.         ]]","[[0.3436930882859034, 0.34234471885694423, 0.34164753911609624], 0.34256178208631466]"
2000,"[[1500.           250.          2400.         ]
 [1509.411984919  247.738775926 2364.054963796]
 [1517.89055653   246.920637673 2327.598847246]
 [1526.261969418  246.293129952 2291.098621698]
 [1534.532879386  245.84247758  2254.552522496]
 [1542.709625382  245.554235046 2217.95888354 ]
 [1550.798255617  245.413169188 2181.316206876]
 [1558.804555467  245.403124377 2144.623247654]
 [1566.734077853  245.506867223 2107.879118199]
 [1574.592176943  245.705907511 2071.083415977]
 [1582.384046377  245.980292081 2034.236381558]
 [1590.114763698  246.308369187 1997.339094443]
 [1597.789343624  246.666523924 1960.393716891]
 [1605.412804687  247.028894444 1923.403798817]
 [1612.990257927  247.367105591 1886.374659825]
 [1620.527036721  247.650140972 1849.313864327]
 [1628.02891723   247.844776181 1812.231783584]
 [1635.502588242  247.918328386 1775.142071798]
 [1642.957068171  247.853821507 1738.06047195 ]
 [1650.           250.          1700.         ]]","[[0.3439650901891958, 0.34281411318797544, 0.3414264420317381], 0.34273521513630306]"
3000,"[[1500.           250.          2400.         ]
 [1510.184183036  246.643085473 2364.503245942]
 [1518.961097656  245.43233867  2328.239977974]
 [1527.576757551  244.506129892 2291.910523448]
 [1536.041011203  243.843452264 2255.51223609 ]
 [1544.363253315  243.422357841 2219.042621186]
 [1552.552464929  243.219782241 2182.499439206]
 [1560.617255704  243.211342549 2145.880832145]
 [1568.565909366  243.371103857 2109.185478302]
 [1576.406433681  243.67130934  2072.412782715]
 [1584.146616707  244.082068671 2035.563112546]
 [1591.794091865  244.571000818 1998.638089375]
 [1599.356415761  245.102831755 1961.640953901]
 [1606.841165546  245.638961326 1924.577023003]
 [1614.256068872  246.137053915 1887.454263767]
 [1621.609195324  246.550834625 1850.284009025]
 [1628.909284565  246.830726846 1813.081805611]
 [1636.166453958  246.927972883 1775.86813524 ]
 [1643.394358065  246.817432278 1738.666622879]
 [1650.           250.          1700.         ]]","[[0.3442297720812541, 0.3432743181268909, 0.3412174059474535], 0.34290716538519955]"
4000,"[[1500.           250.          2400.         ]
 [1510.965380443  245.570680309 2364.951368144]
 [1520.044899154  243.978297485 2328.880857857]
 [1528.908724858  242.763416469 2292.72207107 ]
 [1537.569807982  241.897567775 2256.471480932]
 [1546.040522588  241.351113705 2220.125767295]
 [1554.332721346  241.093015464 2183.681953792]
 [1562.457792572  241.090563904 2147.137574847]
 [1570.426720755  241.309067536 2110.490880278]
 [1578.250152374  241.711490719 2073.741087248]
 [1585.938469383  242.258034873 2036.888692105]
 [1593.501873755  242.905657016 1999.935858287]
 [1600.950488329  243.607525915 1962.886901307]
 [1608.294482998  244.312434387 1925.748897932]
 [1615.544243723  244.964240244 1888.532453009]
 [1622.710623206  245.501578357 1851.252657481]
 [1629.805374914  245.858694083 1813.930226578]
 [1636.84210023   245.97093201  1776.592470354]
 [1643.839172763  245.805200249 1739.270905183]
 [1650.           250.          1700.         ]]","[[0.344487183182881, 0.34372535501759416, 0.3410203587299329], 0.34307763231013605]"
5000,"[[1500.           250.          2400.         ]
 [1511.755535055  244.521562553 2365.399337788]
 [1521.141899758  242.558514873 2329.521499547]
 [1530.257792628  241.06498524  2293.533284674]
 [1539.11917495   240.004809541 2257.430287192]
 [1547.741323374  239.34047235  2221.208364828]
 [1556.138900767  239.032817192 2184.863808967]
 [1564.326028515  239.040710278 2148.393551575]
 [1572.316362134  239.320649556 2111.795418789]
 [1580.123172512  239.826309963 2075.068443457]
 [1587.759435775  240.508015542 2038.213252522]
 [1595.237936053  241.312130882 2001.232549745]
 [1602.571387715  242.180371715 1964.131720499]
 [1609.772588394  243.049057254 1926.919593082]
 [1616.85462473   243.848394472 1889.609399266]
 [1623.831179825  244.502097618 1852.219976993]
 [1630.717071228  244.928408796 1814.777202362]
 [1637.529439236  245.046951557 1777.315215005]
 [1644.291458073  244.816893334 1739.873433951]
 [1650.           250.          1700.         ]]","[[0.3447373697644756, 0.3441672440940347, 0.3408352272067371], 0.3432466136884158]"
6000,"[[1500.           250.          2400.         ]
 [1512.554601423  243.495733245 2365.847163057]
 [1522.252033203  241.172990002 2330.161916874]
 [1531.623875633  239.410829748 2294.344185895]
 [1540.689009449  238.165160617 2258.388686851]
 [1549.465536792  237.39040086  2222.290458778]
 [1557.970869117  237.039132983 2186.045065217]
 [1566.221815341  237.061700663 2149.648840331]
 [1574.234672606  237.405738405 2113.099190625]
 [1582.025322484  238.01562269  2076.394967206]
 [1589.609336335  238.831833013 2039.536927846]
 [1597.002094958  239.790213238 2002.528313823]
 [1604.218930482  240.821132477 1965.375574089]
 [1611.275304108  241.848571896 1928.089278872]
 [1618.187046172  242.789245184 1890.685274946]
 [1624.970717797  243.552116916 1853.186135336]
 [1631.64425083   244.039601301 1815.62288914 ]
 [1638.228378794  244.155777035 1778.036507228]
 [1644.751156739  243.852279365 1740.474324356]
 [1650.           250.          1700.         ]]","[[0.34498037531208237, 0.34460000459656237, 0.3406619371556389], 0.34341410568809455]"
7000,"[[1500.           250.          2400.         ]
 [1513.362530929  242.493192148 2366.294852833]
 [1523.375228528  239.82172018  2330.802124695]
 [1533.006882516  237.80094115  2295.154797691]
 [1542.279201406  236.378601248 2259.346713461]
 [1551.213035456  235.500863178 2223.372095878]
 [1559.828482948  235.111905029 2187.225784867]
 [1568.144994878  235.153450581 2150.903520959]
 [1576.181480944  235.564219097 2114.402294335]
 [1583.956420267  236.279281141 2077.720775956]
 [1591.487981278  237.229306429 2040.859853512]
 [1598.794156844  238.339691977 2003.823301721]
 [1605.892923984  239.52956892  1966.618625554]
 [1612.80244411   240.710718054 1929.258126334]
 [1619.541334867  241.786519164 1891.760252845]
 [1626.129083333  242.651359401 1854.151300488]
 [1632.586785769  243.192001005 1816.467443162]
 [1638.938822637  243.297153467 1778.756485037]
 [1645.218208627  242.911126008 1741.073691503]
 [1650.           250.          1700.         ]]","[[0.3452162406894218, 0.34502365488623254, 0.34050041329600367], 0.34358010295721936]"
8000,"[[1500.           250.          2400.         ]
 [1514.17927198   241.513937571 2366.742416596]
 [1524.511410357  238.504700578 2331.442138752]
 [1534.406716158  236.235307864 2295.965144156]
 [1543.889633789  234.645108428 2260.304401905]
 [1552.983684     233.671819605 2224.453324329]
 [1561.71159003   233.25107161  2188.406031763]
 [1570.095399602  233.315871488 2152.1576748  ]
 [1578.156606249  233.795972546 2115.704829862]
 [1585.916274094  234.617133536 2079.045988397]
 [1593.395171241  235.700251096 2042.182165962]
 [1600.613918897  236.960351428 2005.117665406]
 [1607.593166974  238.305438559 1967.861038887]
 [1614.353814513  239.635232698 1930.426306783]
 [1620.917310662  240.839940909 1892.834505847]
 [1627.306116652  241.799546465 1855.115640376]
 [1633.544543162  242.385336104 1817.311020528]
 [1639.660670666  242.470825185 1779.475286243]
 [1645.692550894  241.993200671 1741.671650277]
 [1650.           250.          1700.         ]]","[[0.3454450042959074, 0.34543821255688834, 0.3403505792822412], 0.34374459871167895]"
9000,"[[1500.           250.          2400.         ]
 [1515.004770193  240.557966199 2367.189864333]
 [1525.66049918   237.221923979 2332.081975528]
 [1535.823274054  234.713915235 2296.775250328]
 [1545.520183051  232.9646555   2261.261788168]
 [1554.777339593  231.903226328 2225.534193526]
 [1563.62002992   231.456566561 2189.585870968]
 [1572.072853248  231.548870201 2153.411384359]
 [1580.159858593  232.100874967 2117.006898194]
 [1587.904683107  233.029023459 2080.370724083]
 [1595.330697931  234.244477868 2043.504002283]
 [1602.461169737  235.651971761 2006.411557248]
 [1609.319450184  237.148495141 1969.102978251]
 [1615.92921411   238.621849506 1931.593991502]
 [1622.314786903  239.94923217  1893.908206646]
 [1628.501652395  240.996397359 1856.079322621]
 [1634.51738553   241.619333281 1818.153776971]
 [1640.393819208  241.676535631 1780.193048276]
 [1646.174118162  241.098270419 1742.26831521 ]
 [1650.           250.          1700.         ]]","[[0.34566670222065343, 0.34584369454483327, 0.34021235769934904], 0.34390758482161193]"
10000,"[[1500.           250.          2400.         ]
 [1515.838968578  239.625272921 2367.637206442]
 [1526.822411617  235.97338053  2332.721652107]
 [1537.256448655  233.236745214 2297.585142002]
 [1547.170719563  231.337211763 2262.218909107]
 [1556.59385244   230.195034971 2226.614753793]
 [1565.553634516  229.728318772 2190.765368462]
 [1574.07717141   229.852348356 2154.664732984]
 [1582.191039633  230.478797301 2118.308601019]
 [1589.921437981  231.514789274 2081.695103076]
 [1597.294344746  232.861792561 2044.82549985 ]
 [1604.335690018  234.41432842  2007.705129676]
 [1611.071556893  236.058488106 1970.344607653]
 [1617.528434896  237.67029837  1932.761351434]
 [1623.733570906  239.114111523 1894.981527459]
 [1629.715520019  240.241628825 1857.042514294]
 [1635.505171118  240.893717428 1818.995867653]
 [1641.138161263  240.914027173 1780.909908016]
 [1646.662842685  240.226101887 1742.863800341]
 [1650.           250.          1700.         ]]","[[0.34588136839251427, 0.34624011723597065, 0.340085670060546], 0.3440690518963437]"
11000,"[[1500.           250.          2400.         ]
 [1516.681807713  238.715850681 2368.084453641]
 [1527.997060688  234.759057514 2333.361186036]
 [1538.706127723  231.803776059 2298.394845558]
 [1548.841108031  229.762742106 2263.175802232]
 [1558.433066261  228.547192166 2227.695056122]
 [1567.512228593  228.066251714 2191.944590854]
 [1576.108162114  228.226201896 2155.917804541]
 [1584.249943217  228.92960468  2119.610040384]
 [1591.966321542  230.074263569 2083.019245602]
 [1599.285887377  231.551995401 2046.146795978]
 [1606.237253013  233.247191577 2008.998534834]
 [1612.849263477  235.035162073 1971.586090613]
 [1619.151262566  236.780304924 1933.928556876]
 [1625.1734644    238.334293945 1896.054639755]
 [1630.947544183  239.534954752 1858.005381675]
 [1636.507754214  240.208211371 1819.837446959]
 [1641.893586742  240.183040911 1781.626001626]
 [1647.15865451   239.376461191 1743.458219092]
 [1650.           250.          1700.         ]]","[[0.34608903472614994, 0.3466274965702444, 0.3399704368070056], 0.34422898936779994]"
12000,"[[1500.           250.          2400.         ]
 [1517.533225915  237.82969033  2368.53161688 ]
 [1529.18435606   233.578939133 2334.000595197]
 [1540.172194655  230.414982046 2299.204387776]
 [1550.5312079    228.241206663 2264.132505486]
 [1560.294818766  226.959639156 2228.775151921]
 [1569.495630329  226.47028299  2193.123605088]
 [1578.16562638   226.670320585 2157.170683107]
 [1586.336355967  227.453155916 2120.911318372]
 [1594.03910935   228.707272637 2084.343271707]
 [1601.305094397  230.314880502 2047.468027579]
 [1608.16562518   232.150325629 2010.291924251]
 [1614.65233994   234.078256363 1972.82758985 ]
 [1620.797477013  235.951590104 1935.095777186]
 [1626.634263962  237.609490425 1897.127713992]
 [1632.197545121  238.87608584  1858.968090022]
 [1637.524985455  239.562535613 1820.678668302]
 [1642.659982704  239.48331651  1782.341464397]
 [1647.661481635  238.54911385  1744.051684142]
 [1650.           250.          1700.         ]]","[[0.3462897312642098, 0.34700584814329066, 0.33986657730967557], 0.344387385572392]"
13000,"[[1500.           250.          2400.         ]
 [1518.393159407  236.966780487 2368.978707251]
 [1530.384204301  232.433006298 2334.639897667]
 [1541.654528814  229.070333203 2300.013795665]
 [1552.240873756  226.772560479 2265.089057034]
 [1562.178942108  225.432311414 2229.855092762]
 [1571.503651803  224.94032391  2194.302478169]
 [1580.249358762  225.184587551 2158.42345266 ]
 [1588.450057842  226.049303018 2122.212536772]
 [1596.139570282  227.413635981 2085.667300928]
 [1603.351727829  229.150235371 2048.789330829]
 [1610.12056671   231.123488714 2011.58544851 ]
 [1616.480550435  233.187504534 1974.069266967]
 [1622.466852794  235.183869728 1936.263180496]
 [1628.115761444  236.939407598 1898.200919352]
 [1633.465339008  238.264729293 1859.930803342]
 [1638.556712123  238.956408091 1821.519683934]
 [1643.437233583  238.81459203  1783.056430589]
 [1648.171250164  237.743824695 1744.644307308]
 [1650.           250.          1700.         ]]","[[0.34648348631562764, 0.34737518730517813, 0.33977400987316864], 0.3445442278313248]"
14000,"[[1500.           250.          2400.         ]
 [1519.261542481  236.12710741  2369.425735902]
 [1531.596509115  231.321236444 2335.279111597]
 [1543.153005842  227.769795057 2300.823096296]
 [1553.9699557    225.356753212 2266.045495053]
 [1564.085263323  223.965138284 2230.93493014 ]
 [1573.536099495  223.476279102 2195.481276885]
 [1582.359147878  223.768878862 2159.676196785]
 [1590.59082269   224.717890745 2123.513796764]
 [1598.267467082  226.193165854 2086.991451961]
 [1605.425543694  228.057840451 2050.110840841]
 [1612.10183206   230.166432264 2012.879256929]
 [1618.333653764  232.362633965 1975.311282149]
 [1624.159159597  234.476854102 1937.430933424]
 [1629.617744382  236.323747389 1899.274423487]
 [1634.75073831   237.700588523 1860.893684173]
 [1639.602778435  238.389543943 1822.360644757]
 [1644.225221406  238.176603766 1783.771033286]
 [1648.687884459  236.960357799 1745.236199436]
 [1650.           250.          1700.         ]]","[[0.3466703265901191, 0.3477355292561435, 0.33969265174170205], 0.3446995025293216]"
15000,"[[1500.           250.          2400.         ]
 [1520.13830765   235.310654874 2369.872713955]
 [1532.821171581  230.243603344 2335.918255084]
 [1544.667497964  226.5133284   2301.632316631]
 [1555.718299727  223.993728842 2267.001857527]
 [1566.013604765  222.558042657 2232.014715227]
 [1575.592774752  222.078046135 2196.660067537]
 [1584.494776916  222.423063119 2160.928998373]
 [1592.758418778  223.458756184 2124.815198611]
 [1600.422556906  225.045666825 2088.315842349]
 [1607.526292551  227.037468684 2051.432691344]
 [1614.109170471  229.278900582 2014.173497249]
 [1620.211403864  231.603365451 1976.553793859]
 [1625.874162686  233.830247657 1938.5992008  ]
 [1631.139996393  235.762206696 1900.348392272]
 [1636.053552128  237.183362875 1861.856893359]
 [1640.663025826  237.861655296 1823.201700141]
 [1645.023826015  237.569086097 1784.485404247]
 [1649.211307283  236.198476397 1745.827470284]
 [1650.           250.          1700.         ]]","[[0.34685027732890183, 0.34808688913924135, 0.3396224191070689], 0.34485319519173735]"
16000,"[[1500.           250.          2400.         ]
 [1521.023385806  234.517404062 2370.319652422]
 [1534.058090371  229.200076946 2336.557346043]
 [1546.197874288  225.30088907  2302.441483363]
 [1557.485748082  222.683425405 2267.958182044]
 [1567.963784517  221.210940657 2233.094498644]
 [1577.673474258  220.745515179 2197.838915675]
 [1586.656024132  221.147001091 2162.181939339]
 [1594.952609305  222.271728361 2126.116841348]
 [1602.604591837  223.970935383 2089.640588157]
 [1609.653720009  226.088885114 2052.755014365]
 [1616.142326463  228.460630454 2015.46831532 ]
 [1622.113550279  230.909412835 1977.796958548]
 [1627.611623331  233.243748605 1939.768145392]
 [1632.682297563  235.254477084 1901.422989554]
 [1637.373586532  236.712747376 1862.820589844]
 [1641.73729322   237.372451064 1824.042997746]
 [1645.832925267  236.991771353 1785.199673768]
 [1649.741439946  235.457942817 1746.418228424]
 [1650.           250.          1700.         ]]","[[0.3470233624317247, 0.34842928212984464, 0.33956322711859427], 0.3450052905600545]"
17000,"[[1500.           250.          2400.         ]
 [1521.916706366  233.747333457 2370.766562122]
 [1535.30716198   228.190623216 2337.196402089]
 [1547.74400109   224.132427748 2303.250622751]
 [1559.272139611  221.42577475  2268.914505601]
 [1569.935616794  219.923741358 2234.174330221]
 [1579.777990473  219.478568684 2199.017885835]
 [1588.842663326  219.940545367 2163.435100332]
 [1597.173152905  221.156627876 2127.418822486]
 [1604.813319401  222.968759562 2090.965803673]
 [1611.807567228  225.211846518 2054.077939919]
 [1618.201040326  227.711350786 2016.763854802]
 [1624.039838617  230.280482664 1979.040930364]
 [1629.371299234  232.717048627 1940.937927635]
 [1634.244424822  234.800244504 1902.498376916]
 [1638.710644881  236.288432492 1863.784930458]
 [1642.825417295  236.921636757 1824.884683351]
 [1646.652395248  236.444389676 1785.91397054 ]
 [1650.27820244   234.738518411 1747.008581133]
 [1650.           250.          1700.         ]]","[[0.3471896045802378, 0.34876272352191673, 0.33951498989505824], 0.34515577266573755]"
18000,"[[1500.           250.          2400.         ]
 [1522.818197414  233.000418749 2371.213453601]
 [1536.568280931  227.215204    2337.835440419]
 [1549.305742091  223.007889772 2304.059760465]
 [1561.077310101  220.220702305 2269.870864406]
 [1571.928912339  218.696346519 2235.254258778]
 [1581.906112072  218.27708109  2200.197041284]
 [1591.05446431   218.803540042 2164.68856046 ]
 [1599.419804126  220.113266573 2128.721237714]
 [1607.048483049  222.038918602 2092.291601096]
 [1613.98757141   224.406101062 2055.401595706]
 [1620.285048584  227.030782276 2018.060256865]
 [1625.990010996  229.71627388  1980.285860866]
 [1631.152944934  232.249832583 1942.108705373]
 [1635.826152307  234.399189044 1903.574713438]
 [1640.06452814   235.910103918 1864.750069713]
 [1643.927232744  236.508914315 1825.726900678]
 [1647.482110461  235.926668907 1786.628421518]
 [1650.821513579  234.039963498 1747.598634294]
 [1650.           250.          1700.         ]]","[[0.34734902535778556, 0.34908722881101695, 0.33947762053853237], 0.34530462490244496]"
